PRODUTO;ANO;REGIÃO;ESTADO;PRODUTOR;UNIDADE;JAN;FEV;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;TOTAL
BIODIESEL;2008;REGIÃO CENTRO-OESTE;GOIÁS;GRANOL (ANÁPOLIS);m3;9008,402;10516,433;9608,869;11337,112;10557,194;12418,615;11173,05;12258,163;17073,907;9825,571;8730,215;9467,883;131975,414
BIODIESEL;2008;REGIÃO NORTE;TOCANTINS;GRANOL (PORTO NACIONAL);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2008;REGIÃO SUDESTE;SÃO PAULO;INNOVATTI;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2008;REGIÃO NORDESTE;PIAUÍ;J APARECIDO DOS SANTOS;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2008;REGIÃO CENTRO-OESTE;GOIÁS;JATAI;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2008;REGIÃO CENTRO-OESTE;GOIÁS;MINERVA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2008;REGIÃO CENTRO-OESTE;MATO GROSSO;COFCO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2008;REGIÃO NORDESTE;CEARÁ;NUTEC;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2008;REGIÃO SUL;RIO GRANDE DO SUL;OLEOPLAN;m3;5592,9;5305,676;2307,616;3633,469;5289,31;8136,789;9560,963;5725,861;11249,068;14308,043;11491,041;13044,992;95645,728
BIODIESEL;2008;REGIÃO SUDESTE;RIO DE JANEIRO;OLFAR;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2008;REGIÃO SUL;RIO GRANDE DO SUL;OLFAR;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2008;REGIÃO SUDESTE;SÃO PAULO;ORLANDIA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2008;REGIÃO NORTE;RONDÔNIA;OURO VERDE;m3;0;31,983;0;4,229;0;0;54,648;0;88,446;23,8;0;20,54;223,646
BIODIESEL;2008;REGIÃO NORDESTE;CEARÁ;PETROBRAS (QUIXADA);m3;0;0;0;0;0;0;0;0;0;1305;2616;870;4791
BIODIESEL;2008;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETROBRAS (GUAMARE);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2008;REGIÃO NORDESTE;BAHIA;PETROBRAS (CANDEIAS);m3;0;0;0;0;0;0;0;0;866;2151;3545;3057,9;9619,9
BIODIESEL;2008;REGIÃO SUDESTE;MINAS GERAIS;PETROBRAS (MONTES CLAROS);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2008;REGIÃO SUL;PARANÁ;POTENCIAL;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2008;REGIÃO SUDESTE;SÃO PAULO;PRISMA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2008;REGIÃO CENTRO-OESTE;MATO GROSSO;RENOBRAS;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2008;REGIÃO SUDESTE;SÃO PAULO;BIOCAPITAL;m3;4381,779;4888,624;5288,381;2616,96;4358,174;4263,075;5853,176;7491,67;7392,89;8689,524;5465,551;8975,48;69665,284
BIODIESEL;2008;REGIÃO SUDESTE;MINAS GERAIS;SOYMINAS;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2008;REGIÃO SUDESTE;SÃO PAULO;SP Bio;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2008;REGIÃO CENTRO-OESTE;MATO GROSSO;SSIL;m3;0;0;0;0;0;0;0;0;0;0;0;29,5;29,5
BIODIESEL;2008;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;TECNODIESEL;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2008;REGIÃO SUL;RIO GRANDE DO SUL;TRES TENTOS;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2008;REGIÃO CENTRO-OESTE;MATO GROSSO;USIBIO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2008;REGIÃO NORDESTE;BAHIA;OLEOPLAN NORDESTE (EX-V-BIODIESEL);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2008;REGIÃO NORTE;TOCANTINS;V-BIODIESEL;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO SUDESTE;MINAS GERAIS;ABDIESEL;m3;0;0;0;0;4;0;0;0;0;0;0;0;4
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO;ADM (RONDONOPOLIS);m3;11505,72;15264,762;19527,551;5078,319;5009,632;14372,99;14968,811;18547,921;16923,617;15742,201;15608,732;13390,927;165941,183
BIODIESEL;2009;REGIÃO SUL;SANTA CATARINA;ADM (JOAÇABA);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO;AGRENCO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO NORTE;PARÁ;AGROPALMA;m3;15,289;0;98,974;379,333;317,991;224,322;48,837;464,307;421,019;272,708;564,508;364,484;3171,772
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO;AGROSOJA;m3;1000;900;1350;0;0;0;1080;1800;630;1602;1665;225;10252
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO;ALIANÇA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO NORTE;RONDÔNIA;AMAZONBIO;m3;29;2,7;36,183;12,6;0;85;356,456;904,858;662,1;768,499;859,081;1034,478;4750,955
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO;ARAGUASSU;m3;0;18,75;0;350,358;0;0;0;0;0;0;0;322,749;691,857
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO;BEIRA RIO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO SUL;PARANÁ;BIGFRANGO;m3;4,5;0;0;6;;5,4;0;4;3;6;6;5;39,9
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO;JBS (EX-BRACOL EX-BERTIN);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO SUDESTE;SÃO PAULO;JBS (EX-BRACOL EX-BERTIN);m3;6530,088;5204,247;2820,364;6569,167;7059,352;8033,741;8614,948;9067,198;8255,972;4807,656;9251,257;8186,493;84400,483
BIODIESEL;2009;REGIÃO SUL;RIO GRANDE DO SUL;BIANCHINI;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO BRAZILIAN;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO CENTRO-OESTE;GOIÁS;BINATURAL;m3;1502,484;1110,672;2525,886;0;0;2551,897;2651,725;2206,333;1391,661;2371,716;782,172;2679,976;19774,522
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;BIOCAR;m3;0;0;0;0;45;45;549,086;592,966;690,522;979,489;887,898;577,247;4367,208
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO OLEO;m3;95,004;148,869;107,38;0;0;70,555;243,223;194,106;180,308;200,954;191,845;134,571;1566,815
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO;BIOCAMP;m3;1693,899;1142,607;2367,53;2584,049;1113,979;1428,569;3003,578;3192,705;1797,751;3590,47;2334,652;2717,14;26966,929
BIODIESEL;2009;REGIÃO SUL;PARANÁ;BIOLIX;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO CENTRO-OESTE;GOIÁS;BIONASA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO SUDESTE;MINAS GERAIS;B 100 (EX-BIOMINAS);m3;0;0;0;0;0;0;205;135;218;197,471;588,767;100,748;1444,986
BIODIESEL;2009;REGIÃO SUL;PARANÁ;BIOPAR BIOENERGIA;m3;1683;1761;2457,538;1447,274;996,23;1268,986;2689,474;2016,632;3826,49;2347,141;2047,612;1100;23641,377
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO;BIOPAR PARECIS;m3;512,608;584,922;537,093;54,44;0;27,601;173,192;793,316;525,77;534,463;697,638;199,984;4641,027
BIODIESEL;2009;REGIÃO SUDESTE;SÃO PAULO;BIO PETRO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO SUDESTE;MINAS GERAIS;BIOSEP;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO NORTE;TOCANTINS;BIOTINS;m3;523,159;487,547;590,578;176,257;103,971;173,249;500,766;443,752;484,28;495,472;394,905;514,747;4888,683
BIODIESEL;2009;REGIÃO SUDESTE;SÃO PAULO;BIOVERDE (EX-BIOPETROSUL);m3;1753,859;3216,717;1885,555;2441,643;3028,791;3245,865;3994,742;3667,389;3609,498;3561,613;3558,888;4315,491;38280,051
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO VIDA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO SUL;RIO GRANDE DO SUL;BOCCHI;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO NORDESTE;PIAUÍ;BRASIL ECODIESEL (FLORIANO);m3;1287,118;1276,874;937,579;114,331;0;0;0;0;0;0;0;0;3615,902
BIODIESEL;2009;REGIÃO NORDESTE;CEARÁ;BRASIL ECODIESEL (CRATEUS);m3;2578,277;2500,531;1614,718;0;0;0;0;0;0;0;0;0;6693,526
BIODIESEL;2009;REGIÃO NORDESTE;BAHIA;BRASIL ECODIESEL (IRAQUARA);m3;0;0;0;534,724;1729,892;3080,819;3042,919;4891,507;5206,501;4324,602;4867,266;3740,085;31418,315
BIODIESEL;2009;REGIÃO NORTE;TOCANTINS;BRASIL ECODIESEL (PORTO NACIONAL);m3;2376,61;2501,877;1616,114;127,798;0;561,067;2132,084;5114,967;3874,67;3386,477;4472,913;2494,182;28658,759
BIODIESEL;2009;REGIÃO SUL;RIO GRANDE DO SUL;BRASIL ECODIESEL (ROSARIO DO SUL);m3;922,98;0;0;977,399;3293,404;6711,294;5824,658;7421,276;8115,974;7726,458;7221,307;6573,915;54788,665
BIODIESEL;2009;REGIÃO NORDESTE;MARANHÃO;BRASIL ECODIESEL (SÃO LUIS);m3;0;0;0;825,522;0;3366,893;2835,829;3827,58;5368,769;4737,723;5523,713;4708,86;31194,889
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO;BARRALCOOL;m3;0;0;1018,11;0;1118,4;2132,68;677,85;3208,09;1360;3577,18;3433,29;2628,93;19154,53
BIODIESEL;2009;REGIÃO SUL;RIO GRANDE DO SUL;BSBIOS;m3;9429,532;5176,025;9531,213;9476,818;9052,894;5802,817;10373,392;10558,141;10020,687;10584,29;11144,431;7983,884;109134,124
BIODIESEL;2009;REGIÃO SUL;PARANÁ;BSBIOS MARIALVA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO;BUNGE;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO;CAIBIENSE;m3;325,08;338,16;296,318;20,64;0;180;372;362,368;540;0;63,342;215,168;2713,076
BIODIESEL;2009;REGIÃO SUL;RIO GRANDE DO SUL;CAMERA (IJUI);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO SUL;RIO GRANDE DO SUL;CAMERA (ROSARIO DO SUL);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO CENTRO-OESTE;GOIÁS;CARAMURU (SÃO SIMÃO);m3;5539,959;6691,486;12171,774;9104,115;10285,075;12262,476;12345,457;11961,203;8838,189;10796,086;7787,105;10761,014;118543,939
BIODIESEL;2009;REGIÃO CENTRO-OESTE;GOIÁS;CARAMURU (IPAMERI);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO;CARAMURU (SORRISO);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;CARGILL;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO SUDESTE;RIO DE JANEIRO;CESBRA;m3;0;0;0;0;0;0;1191,079;1150;1320;1640;1160;1740;8201,079
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO;CLV;m3;85,8;353,154;1172,798;816,118;307,039;804,273;1751,499;2337,558;1750,172;1138,862;2333,233;2653,779;15504,285
BIODIESEL;2009;REGIÃO NORDESTE;BAHIA;COMANCHE (EX-IBR);m3;1147,93;1871,7;2272,343;508,823;291,637;1555,589;236,537;1088,391;0;0;52,877;0;9025,827
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;DELTA BIOCOMBUSTÍVEIS;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;DELTA CUIABA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO;GRUPAL (EX-COOAMI);m3;0;6,16;0;0;0;0;0;0;0;0;0;0;6,16
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO;COOMISA;m3;0;0;0;0;0;0;27,8;41;60;38;0;22;188,8
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO;COOPERBIO (LUCAS DO RIO VERDE);m3;0;0;0;0;0;0;0;0;0;;;;0
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO;COOPERBIO (CUIABA);m3;335,955;111,517;560,606;375,11;506,631;1178,58;2986,936;3775,838;5879,03;4948,315;5137,437;4080,045;29876
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO;COOPERFELIZ;m3;159,76;51,45;0;9,9;0;19,8;10,273;19,6;0;0;0;0;270,783
BIODIESEL;2009;REGIÃO NORTE;PARÁ;DVH CHEMICAL;m3;35;117,696;169,886;0;0;0;0;0;0;0;0;0;322,582
BIODIESEL;2009;REGIÃO SUDESTE;SÃO PAULO;FERTIBOM;m3;1488,047;1703,243;1798,168;1986,887;2473,281;2683,515;3446,7;2650,25;3004,438;2518,936;1341,05;2598,507;27693,022
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO;FIAGRIL;m3;3191,215;4041,246;7728,299;8271,884;3918,713;8875,393;10730,25;11327,112;5737,005;8248,132;10403,11;6450,762;88923,121
BIODIESEL;2009;REGIÃO SUDESTE;SÃO PAULO;FRIGOL;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO SUL;RIO GRANDE DO SUL;FUGA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO SUDESTE;RIO DE JANEIRO;GRAN-VALLE;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO SUL;RIO GRANDE DO SUL;GRANOL (CACHOEIRA DO SUL);m3;6192,834;2399,147;6856,631;11450,721;8945,407;16324,313;10507,63;8820,167;12164,059;11387,915;12051,909;10086,127;117186,86
BIODIESEL;2009;REGIÃO SUDESTE;SÃO PAULO;GRANOL (CAMPINAS);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO CENTRO-OESTE;GOIÁS;GRANOL (ANÁPOLIS);m3;7226,705;7605,46;15640,002;12547,662;8789,266;10347,996;12616,535;10666,955;11684,417;13269,813;10821,383;9166,894;130383,088
BIODIESEL;2009;REGIÃO NORTE;TOCANTINS;GRANOL (PORTO NACIONAL);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO SUDESTE;SÃO PAULO;INNOVATTI;m3;0;0;0;0;0;0;0;0;0;0;0;395,097;395,097
BIODIESEL;2009;REGIÃO NORDESTE;PIAUÍ;J APARECIDO DOS SANTOS;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO CENTRO-OESTE;GOIÁS;JATAI;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO CENTRO-OESTE;GOIÁS;MINERVA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO;COFCO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO NORDESTE;CEARÁ;NUTEC;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO SUL;RIO GRANDE DO SUL;OLEOPLAN;m3;13112,523;3302,436;14552,558;15034,758;16905,322;17574,605;15902,683;17353,953;17063,679;9013,488;18047,238;15216,395;173079,638
BIODIESEL;2009;REGIÃO SUDESTE;RIO DE JANEIRO;OLFAR;m3;0;0;0;0;0;;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO SUL;RIO GRANDE DO SUL;OLFAR;m3;0;0;0;0;0;;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO SUDESTE;SÃO PAULO;ORLANDIA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO NORTE;RONDÔNIA;OURO VERDE;m3;0;15;13,4;0;0;0;0;0;0;0;0;;28,4
BIODIESEL;2009;REGIÃO NORDESTE;CEARÁ;PETROBRAS (QUIXADA);m3;297,306;3247,8;3161,712;4293,082;2568,496;4202,124;4410,057;3625;3685;3501;4071,8;5396,6;42459,977
BIODIESEL;2009;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETROBRAS (GUAMARE);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO NORDESTE;BAHIA;PETROBRAS (CANDEIAS);m3;732,202;2171,5;3430,815;746,753;3595,298;3004,2;4371,94;3120;3725,4;4920;5252,6;4426;39496,708
BIODIESEL;2009;REGIÃO SUDESTE;MINAS GERAIS;PETROBRAS (MONTES CLAROS);m3;495,638;0;2872,749;994,009;4957,078;3569,664;4149,518;3905;4845;5042;3211,2;4775;38816,856
BIODIESEL;2009;REGIÃO SUL;PARANÁ;POTENCIAL;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO SUDESTE;SÃO PAULO;PRISMA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO;RENOBRAS;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO SUDESTE;SÃO PAULO;BIOCAPITAL;m3;6514,508;4869,883;10244,311;8108,685;7184,56;5132,661;5149,714;5397,075;6473,259;7908,808;7621,028;7382,619;81987,111
BIODIESEL;2009;REGIÃO SUDESTE;MINAS GERAIS;SOYMINAS;m3;0;0;0;5,34;0;0;0;0;0;0;0;0;5,34
BIODIESEL;2009;REGIÃO SUDESTE;SÃO PAULO;SP Bio;m3;0;0;0;0;32,534;221,233;325,342;351,37;201,717;624,658;722,26;1067,123;3546,237
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO;SSIL;m3;28,8;29,2;26,7;27,456;28,763;13,674;58,023;81,185;0;0;12,702;5,47;311,973
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;TECNODIESEL;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO SUL;RIO GRANDE DO SUL;TRES TENTOS;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO CENTRO-OESTE;MATO GROSSO;USIBIO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO NORDESTE;BAHIA;OLEOPLAN NORDESTE (EX-V-BIODIESEL);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2009;REGIÃO NORTE;TOCANTINS;V-BIODIESEL;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO SUDESTE;MINAS GERAIS;ABDIESEL;m3;0;0;1;100;35;25,2;0;0;0;0;0;0;161,2
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO;ADM (RONDONOPOLIS);m3;17267,407;21293,269;25554,423;18969,443;21663,311;24464,932;23310,906;22963,064;20839,115;21676,292;18458,463;1074,327;237534,952
BIODIESEL;2010;REGIÃO SUL;SANTA CATARINA;ADM (JOAÇABA);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO;AGRENCO;m3;0;0;0;520,6;0;0;0;0;0;0;0;0;520,6
BIODIESEL;2010;REGIÃO NORTE;PARÁ;AGROPALMA;m3;650,234;420,298;179,218;507,163;306,937;275,341;0;0;6,3;0;0;0;2345,491
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO;AGROSOJA;m3;990;900;2218,5;1170;720;2250;990;3060;1043,802;0;0;257,616;13599,918
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO;ALIANÇA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO NORTE;RONDÔNIA;AMAZONBIO;m3;941,047;1178,226;1144,839;610,422;511,289;121,492;261,173;470,481;427;284,43;172,322;63,5;6186,221
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO;ARAGUASSU;m3;178,324;236,723;340,778;458,753;1077,042;1373,357;390,509;1121,39;533,937;241;344,444;0;6296,257
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO;BEIRA RIO;m3;0;0;82;104,115;79,191;0;166,266;214,826;199,348;0;0;0;845,746
BIODIESEL;2010;REGIÃO SUL;PARANÁ;BIGFRANGO;m3;8,1;0;0;5;5;0;10;0;7;12;3;8;58,1
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO;JBS (EX-BRACOL EX-BERTIN);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO SUDESTE;SÃO PAULO;JBS (EX-BRACOL EX-BERTIN);m3;5726,667;7227,829;10191,037;9001,495;11316,348;11361,514;9107,148;11342,894;9236,328;11207,398;11980,132;12275,65;119974,44
BIODIESEL;2010;REGIÃO SUL;RIO GRANDE DO SUL;BIANCHINI;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO BRAZILIAN;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO CENTRO-OESTE;GOIÁS;BINATURAL;m3;4618,358;3189,834;7418,402;3882,164;7471,315;5863,324;5232,066;7046,163;2873,054;6776,877;5845,636;6881,032;67098,225
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;BIOCAR;m3;692,341;769,841;908,256;718,673;613,71;781,316;758,586;627,436;503,037;447,468;122,312;235,978;7178,954
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO OLEO;m3;229,55;264,755;244,274;34;23,331;15;0;0;0;0;0;0;810,91
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO;BIOCAMP;m3;2995,503;4156,421;3972,667;3328,444;3522,026;3970,392;4157,805;2681,484;4367,209;5145,834;5999,881;3399,992;47697,658
BIODIESEL;2010;REGIÃO SUL;PARANÁ;BIOLIX;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO CENTRO-OESTE;GOIÁS;BIONASA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO SUDESTE;MINAS GERAIS;B 100 (EX-BIOMINAS);m3;691,543;659,199;541,42;202,509;0;0;150;;;;;;2244,671
BIODIESEL;2010;REGIÃO SUL;PARANÁ;BIOPAR BIOENERGIA;m3;1514,469;3473,048;3097,899;2359,583;1696,35;2404,218;1406,67;2150,344;2962;1331,401;1300;650;24345,982
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO;BIOPAR PARECIS;m3;521,4;603,521;566,559;419,034;312,279;149,528;1378,266;2096,244;1807,97;1640,639;2092,361;764,8;12352,601
BIODIESEL;2010;REGIÃO SUDESTE;SÃO PAULO;BIO PETRO;m3;0;0;0;0;0;45,534;138,41;164,892;121,746;0;;;470,582
BIODIESEL;2010;REGIÃO SUDESTE;MINAS GERAIS;BIOSEP;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO NORTE;TOCANTINS;BIOTINS;m3;601,022;622,043;645,486;390,497;543,85;397,616;1321,109;1879,541;1406,39;1174,749;1544,591;1467,007;11993,901
BIODIESEL;2010;REGIÃO SUDESTE;SÃO PAULO;BIOVERDE (EX-BIOPETROSUL);m3;3228,947;4649,417;3313,217;3118,006;3121,155;3311,866;4282,992;3716,319;3744,325;1405,525;886,738;687,556;35466,063
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO VIDA;m3;0;0;0;0;0;0;25,94;0;0;0;0;0;25,94
BIODIESEL;2010;REGIÃO SUL;RIO GRANDE DO SUL;BOCCHI;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO NORDESTE;PIAUÍ;BRASIL ECODIESEL (FLORIANO);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO NORDESTE;CEARÁ;BRASIL ECODIESEL (CRATEUS);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO NORDESTE;BAHIA;BRASIL ECODIESEL (IRAQUARA);m3;2381,279;4346,025;4824,979;4536,14;398,278;0;0;0;0;0;0;0;16486,701
BIODIESEL;2010;REGIÃO NORTE;TOCANTINS;BRASIL ECODIESEL (PORTO NACIONAL);m3;3740,085;5847,866;8139,357;6149,43;8055,394;6841,782;4306,119;7190,51;10715,5;7812,164;4886,3;892,003;74576,51
BIODIESEL;2010;REGIÃO SUL;RIO GRANDE DO SUL;BRASIL ECODIESEL (ROSARIO DO SUL);m3;4783,289;4409,201;4923,43;6418,34;7069,79;7860,176;5128,751;5678,259;6824,235;5152,413;2891,627;2217,332;63356,843
BIODIESEL;2010;REGIÃO NORDESTE;MARANHÃO;BRASIL ECODIESEL (SÃO LUIS);m3;4186,287;5532,945;8570,219;415,99;0;0;0;0;0;0;0;0;18705,441
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO;BARRALCOOL;m3;1113,01;3167,79;3189,808;3421,49;4467,219;3727,008;2746,016;0;2024,527;334,341;0;0;24191,209
